id,timestamp,temperature,humidity,pressure,status,location
6256,2026-03-02T18:46:00Z,31.15313512210,31,1006.8457829870,active,Room-7
6257,2026-03-02T21:42:00Z,33.7392754530,35,1008.5759029500,active,Room-8
6258,2026-03-02T13:53:00Z,24.12575961910,30,980.13340465390,active,Room-9
6259,2026-03-02T14:44:00Z,19.4479205030,48,985.1135230230,active,Room-10
6260,2026-03-02T12:42:00Z,27.12422518400,66,996.450795970,active,Room-11
6261,2026-03-02T12:26:00Z,27.14983750620,78,1004.991930170,active,Room-12
6262,2026-03-02T22:23:00Z,17.15305457850,31,1001.5716586360,active,Room-13
6263,2026-03-02T17:37:00Z,22.9747365860,52,995.10078195370,active,Room-14
6264,2026-03-02T14:22:00Z,24.6048012490,35,1017.5336756910,active,Room-15
6265,2026-03-02T20:26:00Z,26.16072106810,73,1006.21210565770,active,Room-16
6266,2026-03-02T19:33:00Z,20.7310700880,71,983.2169197780,active,Room-17
6267,2026-03-02T21:35:00Z,20.8697700640,50,989.12137926160,active,Room-18
6268,2026-03-02T15:52:00Z,25.2043768810,66,1010.7357819710,active,Room-19
6269,2026-03-02T18:55:00Z,21.1409394390,35,1007.4213994200,active,Room-20
6270,2026-03-02T21:30:00Z,17.9359006810,81,988.19551832640,active,Room-21
6271,2026-03-02T19:46:00Z,19.20761815210,62,989.10739333330,active,Room-22
6272,2026-03-02T16:21:00Z,32.13364073710,78,986.2366855930,active,Room-23
6273,2026-03-02T17:18:00Z,19.10535463810,74,1009.15420234910,active,Room-24
6274,2026-03-02T19:46:00Z,33.2634620390,30,990.16591850310,active,Room-25
6275,2026-03-02T15:24:00Z,30.7024037720,50,1007.5172186870,active,Room-26
6276,2026-03-02T20:34:00Z,20.13241151140,67,995.19828262700,active,Room-27
6277,2026-03-02T10:17:00Z,16.7722324080,31,1009.7744015580,active,Room-28
6278,2026-03-02T13:18:00Z,20.13440779510,55,1016.14250286800,active,Room-29
6279,2026-03-02T20:42:00Z,23.1237039940,57,981.18248119190,active,Room-30
6280,2026-03-02T16:15:00Z,30.16018881190,52,998.7278754580,active,Room-31
6281,2026-03-02T22:43:00Z,29.19004956300,82,999.16191831330,active,Room-32
6282,2026-03-02T15:23:00Z,32.12189659970,83,1003.14961169820,active,Room-33
6283,2026-03-02T20:50:00Z,30.11063533180,43,980.16510588720,active,Room-34
6284,2026-03-02T22:21:00Z,24.14210802160,53,1000.260330770,active,Room-35
6285,2026-03-02T17:39:00Z,21.12274577310,40,993.18928779940,active,Room-36
6286,2026-03-02T10:23:00Z,30.5776759310,78,987.6304145210,active,Room-37
6287,2026-03-02T21:14:00Z,25.3889902650,36,1000.11012658100,active,Room-38
6288,2026-03-02T15:43:00Z,34.13463661910,30,993.19334244470,active,Room-39
6289,2026-03-02T12:47:00Z,19.9185738540,72,985.7172650800,active,Room-40
6290,2026-03-02T11:54:00Z,22.4845275040,50,1009.9834353370,active,Room-41
6291,2026-03-02T11:41:00Z,28.13286398240,33,984.8622171610,active,Room-42
6292,2026-03-02T15:54:00Z,24.9374677140,69,1019.9439967390,active,Room-43
6293,2026-03-02T14:21:00Z,22.9761195600,88,991.12088061530,active,Room-44
6294,2026-03-02T17:38:00Z,15.2379142440,56,1000.13738840450,active,Room-45
6295,2026-03-02T18:39:00Z,33.3892653250,86,996.16475187150,active,Room-46
6296,2026-03-02T21:55:00Z,27.18723001210,32,987.15274926260,active,Room-47
6297,2026-03-02T15:54:00Z,16.12982022770,64,994.11590193330,active,Room-48
6298,2026-03-02T20:39:00Z,32.4596732790,69,984.6319522010,active,Room-49
6299,2026-03-02T11:22:00Z,24.7562699500,66,999.19132246280,active,Room-50
6300,2026-03-02T13:11:00Z,27.11306241060,57,996.3133781570,active,Room-1
6301,2026-03-02T16:24:00Z,34.12669278860,76,1000.17476416560,active,Room-2
6302,2026-03-02T13:47:00Z,33.20058034870,62,1004.10411446350,active,Room-3
6303,2026-03-02T11:45:00Z,32.6852376570,62,1009.17486882580,active,Room-4
6304,2026-03-02T11:19:00Z,26.19095103930,87,999.17793369500,active,Room-5
6305,2026-03-02T12:52:00Z,16.4824045320,38,986.8086772100,active,Room-6
6306,2026-03-02T13:18:00Z,31.20547116910,64,996.7715198310,active,Room-7
6307,2026-03-02T22:57:00Z,20.1159993880,85,985.6138495680,active,Room-8
6308,2026-03-02T13:48:00Z,22.12819643920,62,992.10551673220,active,Room-9
6309,2026-03-02T17:44:00Z,26.20527748030,52,991.898910570,active,Room-10
6310,2026-03-02T12:37:00Z,32.15054356040,45,984.13435540380,active,Room-11
6311,2026-03-02T22:10:00Z,32.3318094770,44,999.13215404600,active,Room-12
6312,2026-03-02T18:17:00Z,26.10345494860,81,1017.19211070820,active,Room-13
6313,2026-03-02T16:40:00Z,28.10700015780,57,990.10962912870,active,Room-14
6314,2026-03-02T14:13:00Z,31.12068836000,49,994.16020662960,active,Room-15
6315,2026-03-02T10:36:00Z,26.17376548520,87,1001.9890025420,active,Room-16
6316,2026-03-02T21:15:00Z,20.3706414110,75,984.9301980190,active,Room-17
6317,2026-03-02T13:30:00Z,32.10836877130,45,1010.1081077560,active,Room-18
6318,2026-03-02T12:54:00Z,29.16032359330,70,1008.18705144920,active,Room-19
6319,2026-03-02T10:35:00Z,25.18503999080,70,993.20394989580,active,Room-20
6320,2026-03-02T16:31:00Z,23.19948107440,54,999.9494387770,active,Room-21
6321,2026-03-02T21:38:00Z,20.6570583570,38,984.18190958920,active,Room-22
6322,2026-03-02T16:54:00Z,27.1246608200,60,990.20472902040,active,Room-23
6323,2026-03-02T11:16:00Z,18.14930479590,74,1001.17282517990,active,Room-24
6324,2026-03-02T18:33:00Z,15.18663977200,39,988.16531010760,active,Room-25
6325,2026-03-02T10:56:00Z,18.8390033530,75,1018.839835100,active,Room-26
6326,2026-03-02T10:40:00Z,24.2541407130,39,1009.6771665510,active,Room-27
6327,2026-03-02T21:20:00Z,32.12336617370,51,997.8347192450,active,Room-28
6328,2026-03-02T20:15:00Z,32.15624859650,51,1003.15935303010,active,Room-29
6329,2026-03-02T11:31:00Z,25.1021162710,63,1012.19804315320,active,Room-30
6330,2026-03-02T19:15:00Z,16.215855230,51,1004.5980398740,active,Room-31
6331,2026-03-02T12:37:00Z,32.17220485840,31,994.14720310540,active,Room-32
6332,2026-03-02T22:51:00Z,23.7722614620,78,994.1150523700,active,Room-33
6333,2026-03-02T11:48:00Z,26.7679002690,55,989.19703953580,active,Room-34
6334,2026-03-02T21:37:00Z,24.7697745300,47,1013.13963652580,active,Room-35
6335,2026-03-02T18:51:00Z,31.12222898550,37,991.1164161090,active,Room-36
6336,2026-03-02T12:10:00Z,25.21121571650,76,987.9778419770,active,Room-37
6337,2026-03-02T10:55:00Z,25.14677290240,85,1008.8621229000,active,Room-38
6338,2026-03-02T20:42:00Z,24.19644775750,62,984.21081285470,active,Room-39
6339,2026-03-02T19:47:00Z,21.1727689760,39,993.12620317040,active,Room-40
6340,2026-03-02T21:38:00Z,29.2213373020,73,1004.10747096630,active,Room-41
6341,2026-03-02T18:28:00Z,29.2036128930,62,1012.20885895940,active,Room-42
6342,2026-03-02T10:41:00Z,23.13076895360,84,986.17158041920,active,Room-43
6343,2026-03-02T11:23:00Z,23.6514402540,74,993.3906799480,active,Room-44
6344,2026-03-02T12:21:00Z,27.14000362890,36,1006.2632194450,active,Room-45
6345,2026-03-02T16:32:00Z,16.10805471440,42,984.7734211530,active,Room-46
6346,2026-03-02T21:10:00Z,26.11528551370,55,995.19855961990,active,Room-47
6347,2026-03-02T21:57:00Z,23.9803052940,34,1012.15765731380,active,Room-48
6348,2026-03-02T15:21:00Z,25.15490240280,87,1019.17698003410,active,Room-49
6349,2026-03-02T10:54:00Z,31.5789501140,39,992.10016678900,active,Room-50
6350,2026-03-02T18:28:00Z,24.14432801160,58,1001.17148089940,active,Room-1
6351,2026-03-02T11:39:00Z,29.15263713200,45,990.5210810810,active,Room-2
6352,2026-03-02T21:15:00Z,24.17342506830,83,985.21280883360,active,Room-3
6353,2026-03-02T21:20:00Z,15.18621031400,63,995.5923369520,active,Room-4
6354,2026-03-02T13:32:00Z,30.15778441160,32,1008.3386862710,active,Room-5
6355,2026-03-02T13:21:00Z,21.2966571130,77,995.19979486660,active,Room-6
6356,2026-03-02T20:38:00Z,15.10730810060,66,1008.13953764620,active,Room-7
6357,2026-03-02T13:36:00Z,31.14905848290,55,1018.4609506570,active,Room-8
6358,2026-03-02T15:55:00Z,26.19541690690,73,994.9354357280,active,Room-9
6359,2026-03-02T14:21:00Z,24.15542732690,78,1014.1950519150,active,Room-10
6360,2026-03-02T14:26:00Z,34.9958525130,38,1008.18603897460,active,Room-11
6361,2026-03-02T17:42:00Z,20.20808684380,64,986.1460914940,active,Room-12
6362,2026-03-02T17:51:00Z,33.11728424610,52,1009.13209708640,active,Room-13
6363,2026-03-02T21:42:00Z,24.11259281770,34,1015.15740188060,active,Room-14
6364,2026-03-02T19:30:00Z,18.14664724030,72,982.8676466650,active,Room-15
6365,2026-03-02T14:52:00Z,27.5638313750,62,998.12180793710,active,Room-16
6366,2026-03-02T11:38:00Z,32.17267191870,73,1012.15733042730,active,Room-17
6367,2026-03-02T22:51:00Z,23.16908914040,56,1010.4438252930,active,Room-18
6368,2026-03-02T17:57:00Z,27.497493480,37,1014.16061537910,active,Room-19
6369,2026-03-02T12:47:00Z,20.17142595430,76,984.14426359420,active,Room-20
6370,2026-03-02T18:31:00Z,30.7097976930,39,1011.7662205340,active,Room-21
6371,2026-03-02T15:13:00Z,17.2805980410,63,1019.13664646580,active,Room-22
6372,2026-03-02T13:23:00Z,18.20879713770,46,990.16095928610,active,Room-23
6373,2026-03-02T16:40:00Z,31.13989366410,79,998.13301555500,active,Room-24
6374,2026-03-02T10:18:00Z,15.10297235150,79,990.2269094200,active,Room-25
6375,2026-03-02T12:26:00Z,22.10867877100,31,1007.16223243720,active,Room-26
6376,2026-03-02T17:53:00Z,33.3777455450,42,995.19902933050,active,Room-27
6377,2026-03-02T18:13:00Z,24.9323457700,79,997.8326508540,active,Room-28
6378,2026-03-02T22:44:00Z,31.20068747040,87,1012.19138480040,active,Room-29
6379,2026-03-02T20:55:00Z,21.19711321500,45,1010.21417068440,active,Room-30
6380,2026-03-02T12:47:00Z,17.18154332030,38,1004.19230890510,active,Room-31
6381,2026-03-02T20:43:00Z,16.15556504400,64,991.13528713190,active,Room-32
6382,2026-03-02T20:16:00Z,15.11572610330,51,1000.1158009860,active,Room-33
6383,2026-03-02T14:11:00Z,25.17309235540,66,987.8508682940,active,Room-34
6384,2026-03-02T12:16:00Z,19.13006669860,60,1014.10122976780,active,Room-35
6385,2026-03-02T20:53:00Z,34.9580210840,61,981.16731820570,active,Room-36
6386,2026-03-02T19:43:00Z,21.14845244880,34,983.9064855130,active,Room-37
6387,2026-03-02T10:41:00Z,27.148542050,31,995.2986048410,active,Room-38
6388,2026-03-02T11:11:00Z,26.20670804400,58,1008.3925924970,active,Room-39
6389,2026-03-02T20:24:00Z,26.3907217030,55,988.3741023030,active,Room-40
6390,2026-03-02T14:11:00Z,25.11506185980,46,993.3105993420,active,Room-41
6391,2026-03-02T14:56:00Z,29.4031251120,32,981.9695571920,active,Room-42
6392,2026-03-02T21:26:00Z,19.19707780560,33,989.18023119860,active,Room-43
6393,2026-03-02T11:16:00Z,18.20382749640,34,989.5055153330,active,Room-44
6394,2026-03-02T19:39:00Z,17.16018769170,48,987.10860262780,active,Room-45
6395,2026-03-02T13:20:00Z,33.13862793670,64,991.3777386810,active,Room-46
6396,2026-03-02T15:13:00Z,30.15310066460,71,1017.364615040,active,Room-47
6397,2026-03-02T18:40:00Z,18.21008023110,30,985.3908822100,active,Room-48
6398,2026-03-02T18:20:00Z,23.14261518540,53,1001.3004491980,active,Room-49
6399,2026-03-02T12:50:00Z,25.15352723650,52,989.10967560630,active,Room-50
6400,2026-03-02T13:21:00Z,20.13501236260,51,991.9331666080,active,Room-1
6401,2026-03-02T20:57:00Z,23.369589250,38,1008.1046575600,active,Room-2
6402,2026-03-02T16:34:00Z,20.12685596220,78,993.21131172200,active,Room-3
6403,2026-03-02T16:42:00Z,22.5176228600,73,1009.4206614810,active,Room-4
6404,2026-03-02T21:26:00Z,21.6852445810,48,1005.2971845890,active,Room-5
6405,2026-03-02T21:29:00Z,18.20923227970,56,983.18144863570,active,Room-6
6406,2026-03-02T10:27:00Z,24.21060799630,55,1002.16820487540,active,Room-7
6407,2026-03-02T21:25:00Z,28.11174527160,50,993.3307501900,active,Room-8
6408,2026-03-02T22:34:00Z,19.2220844590,65,1001.8035554600,active,Room-9
6409,2026-03-02T19:58:00Z,21.15981990120,60,986.21220202300,active,Room-10
6410,2026-03-02T22:27:00Z,20.10635652920,75,1007.5254004210,active,Room-11
6411,2026-03-02T16:32:00Z,34.10542623540,62,980.21237108330,active,Room-12
6412,2026-03-02T11:43:00Z,31.18566265260,41,1010.20524974610,active,Room-13
6413,2026-03-02T15:15:00Z,21.6357371080,66,1014.19553031800,active,Room-14
6414,2026-03-02T10:30:00Z,30.4311965710,60,1016.8868356650,active,Room-15
6415,2026-03-02T16:27:00Z,25.19853828410,34,981.15296742610,active,Room-16
6416,2026-03-02T17:31:00Z,30.14639467980,45,1011.16774756100,active,Room-17
6417,2026-03-02T21:34:00Z,16.4413197560,63,980.13028402380,active,Room-18
6418,2026-03-02T12:10:00Z,20.12196515720,81,994.15466323100,active,Room-19
6419,2026-03-02T10:30:00Z,29.12946075550,49,999.1929490360,active,Room-20
6420,2026-03-02T12:11:00Z,28.9254683910,78,1014.19848697090,active,Room-21
6421,2026-03-02T21:56:00Z,24.105108000,66,1006.11609234850,active,Room-22
6422,2026-03-02T20:27:00Z,34.11854670540,51,983.2190727240,active,Room-23
6423,2026-03-02T13:20:00Z,25.21185255120,73,1002.15951748930,active,Room-24
6424,2026-03-02T18:38:00Z,16.18609831000,48,1008.8260534950,active,Room-25
6425,2026-03-02T11:24:00Z,32.5223561070,40,1000.12320665560,active,Room-26
6426,2026-03-02T20:31:00Z,24.10832682420,32,1016.6210639840,active,Room-27
6427,2026-03-02T20:14:00Z,33.13745504220,80,989.1972642780,active,Room-28
6428,2026-03-02T17:56:00Z,20.1798292450,87,994.17931141740,active,Room-29
6429,2026-03-02T15:33:00Z,15.1550094560,89,1016.11472459550,active,Room-30
6430,2026-03-02T21:40:00Z,22.12052853910,70,995.16384466980,active,Room-31
6431,2026-03-02T19:19:00Z,18.21454155620,79,1005.10436678050,active,Room-32
6432,2026-03-02T18:32:00Z,31.7146521080,76,981.14606923210,active,Room-33
6433,2026-03-02T21:15:00Z,19.19653872400,75,1011.666610380,active,Room-34
6434,2026-03-02T14:48:00Z,31.2846652710,56,1016.2010326310,active,Room-35
6435,2026-03-02T14:17:00Z,33.1547336400,53,1018.1250863260,active,Room-36
6436,2026-03-02T15:48:00Z,26.8771181630,87,982.10501919070,active,Room-37
6437,2026-03-02T22:41:00Z,19.8781593780,61,1013.4518481210,active,Room-38
6438,2026-03-02T13:38:00Z,24.13344176180,43,992.12835564980,active,Room-39
6439,2026-03-02T18:52:00Z,20.185708990,38,980.12790638650,active,Room-40
6440,2026-03-02T20:11:00Z,25.9091207180,32,985.13142199690,active,Room-41
6441,2026-03-02T13:47:00Z,18.12201611980,43,1010.10055229700,active,Room-42
6442,2026-03-02T15:32:00Z,19.993276310,46,1018.4643014140,active,Room-43
6443,2026-03-02T20:22:00Z,15.21356530220,83,1003.2883558750,active,Room-44
6444,2026-03-02T17:42:00Z,29.8795074020,66,1014.21467351100,active,Room-45
6445,2026-03-02T19:33:00Z,16.12712193450,48,987.5773618860,active,Room-46
6446,2026-03-02T14:30:00Z,25.9040034530,71,996.15102856930,active,Room-47
6447,2026-03-02T22:17:00Z,30.8700955760,59,1001.18579499250,active,Room-48
6448,2026-03-02T10:12:00Z,24.7514011670,58,1018.1679032650,active,Room-49
6449,2026-03-02T14:40:00Z,18.16240773690,87,980.7060797170,active,Room-50
6450,2026-03-02T12:27:00Z,28.1239598430,50,1006.16973694680,active,Room-1
6451,2026-03-02T13:42:00Z,19.20927943470,33,1010.17280123270,active,Room-2
6452,2026-03-02T11:26:00Z,22.13969480,45,984.20309018020,active,Room-3
6453,2026-03-02T20:23:00Z,31.5300946950,45,1002.3918976630,active,Room-4
6454,2026-03-02T14:54:00Z,31.18743479300,85,1001.817665040,active,Room-5
6455,2026-03-02T21:29:00Z,25.9472817250,87,984.14503000000,active,Room-6
6456,2026-03-02T19:54:00Z,17.6101640520,55,995.1113103450,active,Room-7
6457,2026-03-02T19:21:00Z,24.5897026390,62,989.20217427950,active,Room-8
6458,2026-03-02T20:10:00Z,34.7495270900,42,980.16493001020,active,Room-9
6459,2026-03-02T22:37:00Z,17.2568221960,47,980.1355181210,active,Room-10
6460,2026-03-02T10:12:00Z,22.11528232150,50,982.10973488540,active,Room-11
6461,2026-03-02T13:12:00Z,34.11493467310,37,991.21142172730,active,Room-12
6462,2026-03-02T20:47:00Z,21.14491131470,58,1015.11228326420,active,Room-13
6463,2026-03-02T14:31:00Z,27.5330738980,71,1007.8784408970,active,Room-14
6464,2026-03-02T15:28:00Z,17.17552389710,87,992.20985576970,active,Room-15
6465,2026-03-02T18:34:00Z,23.13371914090,55,997.15777898330,active,Room-16
6466,2026-03-02T16:19:00Z,20.2454872930,59,986.13372803160,active,Room-17
6467,2026-03-02T13:38:00Z,23.2919216560,32,1012.14962474640,active,Room-18
6468,2026-03-02T20:23:00Z,18.12717466770,84,1019.11496033180,active,Room-19
6469,2026-03-02T17:22:00Z,18.5630524050,85,987.13736768520,active,Room-20
6470,2026-03-02T10:24:00Z,17.14536352460,84,1012.17828329420,active,Room-21
6471,2026-03-02T21:36:00Z,24.5969259870,72,998.5415094280,active,Room-22
6472,2026-03-02T11:34:00Z,15.13413310940,49,990.10016700620,active,Room-23
6473,2026-03-02T22:52:00Z,30.6853899380,33,980.6557015150,active,Room-24
6474,2026-03-02T22:47:00Z,31.1521399550,62,1001.9050043600,active,Room-25
6475,2026-03-02T16:55:00Z,21.503101860,55,1004.4622563250,active,Room-26
6476,2026-03-02T17:11:00Z,34.17637278020,43,980.2872770600,active,Room-27
6477,2026-03-02T12:51:00Z,29.12538334970,72,993.11741369350,active,Room-28
6478,2026-03-02T12:47:00Z,26.15408986140,48,1019.19138240160,active,Room-29
6479,2026-03-02T12:36:00Z,33.2426564440,38,983.14842287450,active,Room-30
6480,2026-03-02T18:11:00Z,20.274257440,47,992.12918904670,active,Room-31
6481,2026-03-02T14:57:00Z,27.3758080120,74,1000.10338896990,active,Room-32
6482,2026-03-02T11:16:00Z,32.8277770930,60,996.944820650,active,Room-33
6483,2026-03-02T12:24:00Z,18.17639409970,73,1014.14802364370,active,Room-34
6484,2026-03-02T16:11:00Z,23.11424738400,44,988.15361253260,active,Room-35
6485,2026-03-02T12:50:00Z,33.1368138220,74,987.7246645850,active,Room-36
6486,2026-03-02T17:48:00Z,31.16330438700,69,1014.4122819730,active,Room-37
6487,2026-03-02T20:32:00Z,31.82045720,89,992.17361458110,active,Room-38
6488,2026-03-02T19:41:00Z,23.316097680,49,996.6088116860,active,Room-39
6489,2026-03-02T19:24:00Z,31.2366981380,80,987.12339086120,active,Room-40
6490,2026-03-02T11:38:00Z,20.9819104010,68,1017.7060119340,active,Room-41
6491,2026-03-02T21:11:00Z,22.4129506320,88,994.16222003800,active,Room-42
6492,2026-03-02T15:40:00Z,16.18663343290,60,991.11960904430,active,Room-43
6493,2026-03-02T22:37:00Z,29.12022196460,75,1006.17996391490,active,Room-44
6494,2026-03-02T16:34:00Z,27.13061623900,60,986.21160567050,active,Room-45
6495,2026-03-02T16:37:00Z,19.12104579660,50,1017.3250118320,active,Room-46
6496,2026-03-02T11:47:00Z,16.19850932370,50,993.20485647970,active,Room-47
6497,2026-03-02T21:31:00Z,33.12321161800,37,985.9327279100,active,Room-48
6498,2026-03-02T17:31:00Z,29.16906344600,36,999.18232393690,active,Room-49
6499,2026-03-02T15:31:00Z,27.9624436350,76,990.1238662030,active,Room-50
6500,2026-03-02T20:46:00Z,22.19038678340,37,984.19349812880,active,Room-1
6501,2026-03-02T21:13:00Z,33.10779838570,35,1003.4005778420,active,Room-2
6502,2026-03-02T12:49:00Z,32.1607921980,89,981.18496444820,active,Room-3
6503,2026-03-02T16:35:00Z,30.3993059700,73,1015.2459493930,active,Room-4
6504,2026-03-02T11:32:00Z,15.3839421060,52,1005.18623659480,active,Room-5
6505,2026-03-02T13:38:00Z,28.189035070,65,1005.2249963150,active,Room-6
6506,2026-03-02T20:46:00Z,32.14177169910,35,999.4673928080,active,Room-7
6507,2026-03-02T21:34:00Z,25.2017916080,53,1016.11172106870,active,Room-8
6508,2026-03-02T11:39:00Z,17.6064029590,66,983.18930202010,active,Room-9
6509,2026-03-02T12:56:00Z,31.378013290,56,996.2236963600,active,Room-10
6510,2026-03-02T15:18:00Z,33.16590950040,83,1011.17174434850,active,Room-11
6511,2026-03-02T16:53:00Z,31.20978381970,50,984.11375541690,active,Room-12
6512,2026-03-02T11:58:00Z,16.19369416890,77,981.21182591270,active,Room-13
6513,2026-03-02T21:43:00Z,16.16698955560,65,982.490482760,active,Room-14
6514,2026-03-02T19:39:00Z,29.2857330510,86,993.10745965730,active,Room-15
6515,2026-03-02T17:10:00Z,29.20221499180,30,984.17775283990,active,Room-16
6516,2026-03-02T19:14:00Z,20.12172723290,58,1000.4793660390,active,Room-17
6517,2026-03-02T16:31:00Z,18.5403945210,64,1012.5942407100,active,Room-18
6518,2026-03-02T13:21:00Z,19.3601500730,83,980.13079540,active,Room-19
6519,2026-03-02T11:55:00Z,23.3884588820,89,1005.9633925940,active,Room-20
6520,2026-03-02T20:37:00Z,29.17530511990,50,995.17213862210,active,Room-21
6521,2026-03-02T22:39:00Z,30.11285003110,79,992.1686605410,active,Room-22
6522,2026-03-02T20:18:00Z,23.11434051880,78,1013.9384161960,active,Room-23
6523,2026-03-02T19:49:00Z,25.17648024770,83,983.11285751700,active,Room-24
6524,2026-03-02T18:54:00Z,18.12831079480,72,982.1600987070,active,Room-25
6525,2026-03-02T13:13:00Z,21.92863900,82,1012.7017967240,active,Room-26
6526,2026-03-02T20:44:00Z,15.13943941230,55,1005.2024594600,active,Room-27
6527,2026-03-02T14:19:00Z,34.8916248600,34,995.15092216550,active,Room-28
6528,2026-03-02T18:49:00Z,20.16917382950,78,993.10616380270,active,Room-29
6529,2026-03-02T19:25:00Z,18.5626960690,32,982.12971713440,active,Room-30
6530,2026-03-02T14:51:00Z,25.6566798930,62,998.4337145930,active,Room-31
6531,2026-03-02T15:55:00Z,26.10293025100,37,1004.9924644090,active,Room-32
6532,2026-03-02T19:45:00Z,31.2494822300,34,1012.6440109610,active,Room-33
6533,2026-03-02T11:35:00Z,17.7337002740,30,987.15755298250,active,Room-34
6534,2026-03-02T10:27:00Z,16.21396170840,72,1018.6744897890,active,Room-35
6535,2026-03-02T13:12:00Z,34.20643853640,70,1008.17039707860,active,Room-36
6536,2026-03-02T11:18:00Z,31.6480247490,75,1004.921700170,active,Room-37
6537,2026-03-02T12:17:00Z,15.16498420760,42,992.7865808170,active,Room-38
6538,2026-03-02T14:52:00Z,25.4108010350,47,1009.13328345910,active,Room-39
6539,2026-03-02T17:10:00Z,26.17763271400,79,986.13189468800,active,Room-40
6540,2026-03-02T20:36:00Z,18.11487466220,46,1015.5856949140,active,Room-41
6541,2026-03-02T10:17:00Z,31.18155206570,55,1001.3499208440,active,Room-42
6542,2026-03-02T15:28:00Z,27.6232064140,64,995.4452948090,active,Room-43
6543,2026-03-02T17:19:00Z,28.16766380890,55,997.4719827350,active,Room-44
6544,2026-03-02T19:48:00Z,19.4490624710,54,986.3334058810,active,Room-45
6545,2026-03-02T16:47:00Z,33.3870310410,78,1019.2863619530,active,Room-46
6546,2026-03-02T12:41:00Z,18.21086248180,59,1014.18907851570,active,Room-47
6547,2026-03-02T18:41:00Z,18.6796544940,62,1018.5847204780,active,Room-48
6548,2026-03-02T21:29:00Z,21.235590320,57,1011.12694295830,active,Room-49
6549,2026-03-02T15:39:00Z,17.15801796430,45,1017.12601594420,active,Room-50
6550,2026-03-02T21:54:00Z,30.13949291160,41,981.10197339080,active,Room-1
6551,2026-03-02T16:29:00Z,21.16173749930,43,984.12137983600,active,Room-2
6552,2026-03-02T14:42:00Z,17.2199185200,47,1008.11161231430,active,Room-3
6553,2026-03-02T20:34:00Z,24.9030445710,32,1018.13833516990,active,Room-4
6554,2026-03-02T19:56:00Z,26.11936334150,37,1001.11958796790,active,Room-5
6555,2026-03-02T15:13:00Z,20.21307304110,50,1007.2252366510,active,Room-6
6556,2026-03-02T22:40:00Z,34.19970360730,55,995.3036397900,active,Room-7
6557,2026-03-02T14:58:00Z,28.12888367310,72,1011.15218224450,active,Room-8
6558,2026-03-02T13:41:00Z,17.10098223350,47,1018.6010679200,active,Room-9
6559,2026-03-02T15:41:00Z,27.11390290300,85,987.6673113070,active,Room-10
6560,2026-03-02T15:24:00Z,31.5084676180,56,1007.825839400,active,Room-11
6561,2026-03-02T19:41:00Z,30.9261235020,74,996.12849405700,active,Room-12
6562,2026-03-02T14:40:00Z,34.6152780300,60,993.7454257750,active,Room-13
6563,2026-03-02T15:57:00Z,27.12151395550,76,998.3926933600,active,Room-14
6564,2026-03-02T11:12:00Z,18.15960233120,50,998.18076880560,active,Room-15
6565,2026-03-02T20:41:00Z,24.7564416580,56,982.8526108990,active,Room-16
6566,2026-03-02T15:30:00Z,17.1816323900,73,1016.12857323070,active,Room-17
6567,2026-03-02T22:47:00Z,32.1134803850,84,999.8882872250,active,Room-18
6568,2026-03-02T15:18:00Z,27.13624966770,30,1004.8794176480,active,Room-19
6569,2026-03-02T17:57:00Z,16.5464544110,71,996.5612797520,active,Room-20
6570,2026-03-02T13:29:00Z,24.13108193360,45,999.11017364750,active,Room-21
6571,2026-03-02T15:47:00Z,25.13662061100,82,1010.18289206640,active,Room-22
6572,2026-03-02T21:12:00Z,21.13085658660,78,1004.4785204410,active,Room-23
6573,2026-03-02T10:54:00Z,21.9226567840,88,1010.6760661280,active,Room-24
6574,2026-03-02T18:22:00Z,17.18287728850,55,1007.2892939290,active,Room-25
6575,2026-03-02T22:22:00Z,15.1281143130,81,1015.15850393350,active,Room-26
6576,2026-03-02T20:11:00Z,34.12945722920,63,1006.7147868840,active,Room-27
6577,2026-03-02T14:51:00Z,34.4677193340,60,994.9502565950,active,Room-28
6578,2026-03-02T22:54:00Z,23.16584938810,62,1002.18674026050,active,Room-29
6579,2026-03-02T19:54:00Z,28.12172003310,48,1004.6014537190,active,Room-30
6580,2026-03-02T18:35:00Z,24.8458688440,41,1017.20747159290,active,Room-31
6581,2026-03-02T19:36:00Z,25.10747319080,32,990.9023856180,active,Room-32
6582,2026-03-02T15:35:00Z,24.16450838670,84,1003.17785389690,active,Room-33
6583,2026-03-02T20:21:00Z,31.17956931230,49,988.5540305380,active,Room-34
6584,2026-03-02T18:40:00Z,20.525980300,41,992.15206865600,active,Room-35
6585,2026-03-02T22:57:00Z,30.17642267180,44,1010.19841014580,active,Room-36
6586,2026-03-02T13:57:00Z,19.262613540,85,995.18123014600,active,Room-37
6587,2026-03-02T20:14:00Z,22.10409316160,61,1006.11734833660,active,Room-38
6588,2026-03-02T21:54:00Z,26.16780717450,55,990.7809741030,active,Room-39
6589,2026-03-02T16:54:00Z,23.9534762720,81,1016.1299565890,active,Room-40
6590,2026-03-02T11:51:00Z,27.21228716980,79,984.1798903240,active,Room-41
6591,2026-03-02T19:14:00Z,30.7478459920,47,1010.145283720,active,Room-42
6592,2026-03-02T20:22:00Z,19.5576391530,67,988.15406935910,active,Room-43
